date,season,normalized_season,round_number,match_number,home_team,away_team,home_goals,away_goals,official_sign,is_pleno15,official_round_id,match_id,home_team_raw,away_team_raw,home_team_normalized,away_team_normalized,home_team_canonical,away_team_canonical,mapping_status,competition,competition_type,data_quality,source,status,has_pleno15,total_matches,result_by_draw,kickoff,imported_at,prize_info_available,revenue_available
2014-02-19,2013-2014,2013-2014,36,10,Porto,Eintracht,2,2,X,false,official-2013-2014-36,official-2013-2014-36-10,Porto,Eintracht,porto,eintracht,Porto,Eintracht,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-19T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-19,2013-2014,2013-2014,36,11,Maribor,Sevilla,2,2,X,false,official-2013-2014-36,official-2013-2014-36-11,Maribor,Sevilla,maribor,sevilla,Maribor,Sevilla,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-19T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-19,2013-2014,2013-2014,36,12,Betis,Rubin,1,1,X,false,official-2013-2014-36,official-2013-2014-36-12,Betis,Rubin,betis,rubin,Betis,Rubin,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-19T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-19,2013-2014,2013-2014,36,13,Swansea City,Nápoles,0,0,X,false,official-2013-2014-36,official-2013-2014-36-13,Swansea City,Nápoles,swanseacity,napoles,Swansea City,Nápoles,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-19T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-19,2013-2014,2013-2014,36,14,Lazio,Ludogorets Razgrad,0,1,2,false,official-2013-2014-36,official-2013-2014-36-14,Lazio,Ludogorets Razgrad,lazio,ludogoretsrazgrad,Lazio,Ludogorets Razgrad,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-19T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-19,2013-2014,2013-2014,36,15,Manchester City,Barcelona,0,2,2,true,official-2013-2014-36,official-2013-2014-36-15,Manchester City,Barcelona,manchestercity,barcelona,Manchester City,Barcelona,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-19T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-23,2013-2014,2013-2014,37,1,Real Madrid,Elche,3,0,1,false,official-2013-2014-37,official-2013-2014-37-1,Real Madrid,Elche,realmadrid,elche,Real Madrid,Elche,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-23T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-23,2013-2014,2013-2014,37,2,Celta,Getafe,1,1,X,false,official-2013-2014-37,official-2013-2014-37-2,Celta,Getafe,celta,getafe,Celta,Getafe,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-23T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-23,2013-2014,2013-2014,37,3,Almería,Málaga,0,0,X,false,official-2013-2014-37,official-2013-2014-37-3,Almería,Málaga,almeria,malaga,Almeria,Malaga,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-23T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-23,2013-2014,2013-2014,37,4,Rayo Vallecano,Sevilla,0,1,2,false,official-2013-2014-37,official-2013-2014-37-4,Rayo Vallecano,Sevilla,rayovallecano,sevilla,Rayo Vallecano,Sevilla,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-23T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-23,2013-2014,2013-2014,37,5,Betis,Athletic de Bilbao,0,2,2,false,official-2013-2014-37,official-2013-2014-37-5,Betis,Athletic de Bilbao,betis,athletic,Betis,Athletic Club,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-23T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-23,2013-2014,2013-2014,37,6,Valencia,Granada,2,1,1,false,official-2013-2014-37,official-2013-2014-37-6,Valencia,Granada,valencia,granada,Valencia,Granada,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-23T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-23,2013-2014,2013-2014,37,7,Real Sociedad,Barcelona,3,1,1,false,official-2013-2014-37,official-2013-2014-37-7,Real Sociedad,Barcelona,realsociedad,barcelona,Real Sociedad,Barcelona,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-23T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-23,2013-2014,2013-2014,37,8,Mirandés,Mallorca,0,0,X,false,official-2013-2014-37,official-2013-2014-37-8,Mirandés,Mallorca,mirandes,mallorca,Mirandes,Mallorca,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-23T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-23,2013-2014,2013-2014,37,9,Alcorcón,Deportivo,1,2,2,false,official-2013-2014-37,official-2013-2014-37-9,Alcorcón,Deportivo,alcorcon,deportivo,Alcorcon,Deportivo,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-23T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-23,2013-2014,2013-2014,37,10,Sporting de Gijón,Alavés,2,0,1,false,official-2013-2014-37,official-2013-2014-37-10,Sporting de Gijón,Alavés,sporting,alaves,Sporting,Alaves,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-23T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-23,2013-2014,2013-2014,37,11,Ucam Murcia,Eibar,0,0,X,false,official-2013-2014-37,official-2013-2014-37-11,Ucam Murcia,Eibar,ucammurcia,eibar,UCAM Murcia,Eibar,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-23T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-23,2013-2014,2013-2014,37,12,Sabadell,Numancia,0,0,X,false,official-2013-2014-37,official-2013-2014-37-12,Sabadell,Numancia,sabadell,numancia,Sabadell,Numancia,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-23T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-23,2013-2014,2013-2014,37,13,Córdoba,Jaen,0,0,X,false,official-2013-2014-37,official-2013-2014-37-13,Córdoba,Jaen,cordoba,jaen,Cordoba,Jaen,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-23T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-23,2013-2014,2013-2014,37,14,Las Palmas,Girona,2,1,1,false,official-2013-2014-37,official-2013-2014-37-14,Las Palmas,Girona,laspalmas,girona,Las Palmas,Girona,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-23T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-23,2013-2014,2013-2014,37,15,Osasuna,Atlético de Madrid,3,0,1,true,official-2013-2014-37,official-2013-2014-37-15,Osasuna,Atlético de Madrid,osasuna,atleticomadrid,Osasuna,Atletico Madrid,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-23T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-26,2013-2014,2013-2014,38,1,Olympiacos,Manch. United,2,0,1,false,official-2013-2014-38,official-2013-2014-38-1,Olympiacos,Manch. United,olympiacos,manchunited,Olympiacos,Manch. United,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-26T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-26,2013-2014,2013-2014,38,2,Schalke,Real Madrid,1,6,2,false,official-2013-2014-38,official-2013-2014-38-2,Schalke,Real Madrid,schalke,realmadrid,Schalke,Real Madrid,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-26T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-26,2013-2014,2013-2014,38,3,Rubin,Betis,0,2,2,false,official-2013-2014-38,official-2013-2014-38-3,Rubin,Betis,rubin,betis,Rubin,Betis,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-26T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-26,2013-2014,2013-2014,38,4,Nápoles,Swansea City,3,1,1,false,official-2013-2014-38,official-2013-2014-38-4,Nápoles,Swansea City,napoles,swanseacity,Nápoles,Swansea City,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-26T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-26,2013-2014,2013-2014,38,5,Sevilla,Maribor,2,1,1,false,official-2013-2014-38,official-2013-2014-38-5,Sevilla,Maribor,sevilla,maribor,Sevilla,Maribor,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-26T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-26,2013-2014,2013-2014,38,6,Shakhtar,Plzen,1,2,2,false,official-2013-2014-38,official-2013-2014-38-6,Shakhtar,Plzen,shakhtar,plzen,Shakhtar,Plzen,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-26T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-26,2013-2014,2013-2014,38,7,Salzburgo,Ajax,3,1,1,false,official-2013-2014-38,official-2013-2014-38-7,Salzburgo,Ajax,salzburgo,ajax,Salzburgo,Ajax,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-26T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-26,2013-2014,2013-2014,38,8,Eintracht,Porto,3,3,X,false,official-2013-2014-38,official-2013-2014-38-8,Eintracht,Porto,eintracht,porto,Eintracht,Porto,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-26T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-26,2013-2014,2013-2014,38,9,Ludogorets Razgrad,Lazio,3,3,X,false,official-2013-2014-38,official-2013-2014-38-9,Ludogorets Razgrad,Lazio,ludogoretsrazgrad,lazio,Ludogorets Razgrad,Lazio,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-26T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-26,2013-2014,2013-2014,38,10,Fiorentina,Esbjerg,1,1,X,false,official-2013-2014-38,official-2013-2014-38-10,Fiorentina,Esbjerg,fiorentina,esbjerg,Fiorentina,Esbjerg,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-26T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-26,2013-2014,2013-2014,38,11,Genk,Anji,0,2,2,false,official-2013-2014-38,official-2013-2014-38-11,Genk,Anji,genk,anji,Genk,Anji,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-26T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-26,2013-2014,2013-2014,38,12,Valencia,Dinamo Kiev,0,0,X,false,official-2013-2014-38,official-2013-2014-38-12,Valencia,Dinamo Kiev,valencia,dinamokiev,Valencia,Dinamo Kiev,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-26T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-26,2013-2014,2013-2014,38,13,Benfica,PAOK,3,0,1,false,official-2013-2014-38,official-2013-2014-38-13,Benfica,PAOK,benfica,paok,Benfica,PAOK,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-26T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-26,2013-2014,2013-2014,38,14,Trabzonspor,Juventus,0,2,2,false,official-2013-2014-38,official-2013-2014-38-14,Trabzonspor,Juventus,trabzonspor,juventus,Trabzonspor,Juventus,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-26T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-02-26,2013-2014,2013-2014,38,15,Galatasaray,Chelsea,1,1,X,true,official-2013-2014-38,official-2013-2014-38-15,Galatasaray,Chelsea,galatasaray,chelsea,Galatasaray,Chelsea,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-02-26T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-02,2013-2014,2013-2014,39,1,Villarreal,Betis,1,1,X,false,official-2013-2014-39,official-2013-2014-39-1,Villarreal,Betis,villarreal,betis,Villarreal,Betis,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-02T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-02,2013-2014,2013-2014,39,2,Getafe,Espanyol,0,0,X,false,official-2013-2014-39,official-2013-2014-39-2,Getafe,Espanyol,getafe,espanyol,Getafe,Espanyol,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-02T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-02,2013-2014,2013-2014,39,3,Elche,Celta,1,0,1,false,official-2013-2014-39,official-2013-2014-39-3,Elche,Celta,elche,celta,Elche,Celta,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-02T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-02,2013-2014,2013-2014,39,4,Levante,Osasuna,2,0,1,false,official-2013-2014-39,official-2013-2014-39-4,Levante,Osasuna,levante,osasuna,Levante,Osasuna,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-02T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-02,2013-2014,2013-2014,39,5,Málaga,Valladolid,1,1,X,false,official-2013-2014-39,official-2013-2014-39-5,Málaga,Valladolid,malaga,valladolid,Malaga,Valladolid,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-02T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-02,2013-2014,2013-2014,39,6,Barcelona,Almería,4,1,1,false,official-2013-2014-39,official-2013-2014-39-6,Barcelona,Almería,barcelona,almeria,Barcelona,Almeria,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-02T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-02,2013-2014,2013-2014,39,7,Sevilla,Real Sociedad,1,0,1,false,official-2013-2014-39,official-2013-2014-39-7,Sevilla,Real Sociedad,sevilla,realsociedad,Sevilla,Real Sociedad,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-02T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-02,2013-2014,2013-2014,39,8,Rayo Vallecano,Valencia,1,0,1,false,official-2013-2014-39,official-2013-2014-39-8,Rayo Vallecano,Valencia,rayovallecano,valencia,Rayo Vallecano,Valencia,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-02T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-02,2013-2014,2013-2014,39,9,Recreativo,R. Zaragoza,2,2,X,false,official-2013-2014-39,official-2013-2014-39-9,Recreativo,R. Zaragoza,recreativo,zaragoza,Recreativo,Zaragoza,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-02T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-02,2013-2014,2013-2014,39,10,Ponferradina,Mirandés,1,1,X,false,official-2013-2014-39,official-2013-2014-39-10,Ponferradina,Mirandés,ponferradina,mirandes,Ponferradina,Mirandes,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-02T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-02,2013-2014,2013-2014,39,11,Numancia,Ucam Murcia,1,0,1,false,official-2013-2014-39,official-2013-2014-39-11,Numancia,Ucam Murcia,numancia,ucammurcia,Numancia,UCAM Murcia,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-02T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-02,2013-2014,2013-2014,39,12,Jaen,Sabadell,0,1,2,false,official-2013-2014-39,official-2013-2014-39-12,Jaen,Sabadell,jaen,sabadell,Jaen,Sabadell,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-02T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-02,2013-2014,2013-2014,39,13,Girona,Córdoba,0,1,2,false,official-2013-2014-39,official-2013-2014-39-13,Girona,Córdoba,girona,cordoba,Girona,Cordoba,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-02T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-02,2013-2014,2013-2014,39,14,Las Palmas,Lugo,0,0,X,false,official-2013-2014-39,official-2013-2014-39-14,Las Palmas,Lugo,laspalmas,lugo,Las Palmas,Lugo,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-02T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-02,2013-2014,2013-2014,39,15,Atlético de Madrid,Real Madrid,2,2,X,true,official-2013-2014-39,official-2013-2014-39-15,Atlético de Madrid,Real Madrid,atleticomadrid,realmadrid,Atletico Madrid,Real Madrid,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-02T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-09,2013-2014,2013-2014,40,1,Granada,Villarreal,2,0,1,false,official-2013-2014-40,official-2013-2014-40-1,Granada,Villarreal,granada,villarreal,Granada,Villarreal,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-09T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-09,2013-2014,2013-2014,40,2,Betis,Getafe,2,0,1,false,official-2013-2014-40,official-2013-2014-40-2,Betis,Getafe,betis,getafe,Betis,Getafe,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-09T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-09,2013-2014,2013-2014,40,3,Espanyol,Elche,3,1,1,false,official-2013-2014-40,official-2013-2014-40-3,Espanyol,Elche,espanyol,elche,Espanyol,Elche,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-09T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-09,2013-2014,2013-2014,40,4,Celta,Atlético de Madrid,0,2,2,false,official-2013-2014-40,official-2013-2014-40-4,Celta,Atlético de Madrid,celta,atleticomadrid,Celta,Atletico Madrid,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-09T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-09,2013-2014,2013-2014,40,5,Real Madrid,Levante,3,0,1,false,official-2013-2014-40,official-2013-2014-40-5,Real Madrid,Levante,realmadrid,levante,Real Madrid,Levante,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-09T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-09,2013-2014,2013-2014,40,6,Osasuna,Málaga,0,2,2,false,official-2013-2014-40,official-2013-2014-40-6,Osasuna,Málaga,osasuna,malaga,Osasuna,Malaga,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-09T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-09,2013-2014,2013-2014,40,7,Valladolid,Barcelona,1,0,1,false,official-2013-2014-40,official-2013-2014-40-7,Valladolid,Barcelona,valladolid,barcelona,Valladolid,Barcelona,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-09T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-09,2013-2014,2013-2014,40,8,Almería,Sevilla,1,3,2,false,official-2013-2014-40,official-2013-2014-40-8,Almería,Sevilla,almeria,sevilla,Almeria,Sevilla,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-09T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-09,2013-2014,2013-2014,40,9,Real Sociedad,Rayo Vallecano,0,0,X,false,official-2013-2014-40,official-2013-2014-40-9,Real Sociedad,Rayo Vallecano,realsociedad,rayovallecano,Real Sociedad,Rayo Vallecano,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-09T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-09,2013-2014,2013-2014,40,10,Tenerife,Recreativo,1,0,1,false,official-2013-2014-40,official-2013-2014-40-10,Tenerife,Recreativo,tenerife,recreativo,Tenerife,Recreativo,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-09T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-09,2013-2014,2013-2014,40,11,R. Zaragoza,Mallorca,1,1,X,false,official-2013-2014-40,official-2013-2014-40-11,R. Zaragoza,Mallorca,zaragoza,mallorca,Zaragoza,Mallorca,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-09T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-09,2013-2014,2013-2014,40,12,Mirandés,Deportivo,1,0,1,false,official-2013-2014-40,official-2013-2014-40-12,Mirandés,Deportivo,mirandes,deportivo,Mirandes,Deportivo,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-09T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-09,2013-2014,2013-2014,40,13,Hércules,Alavés,2,0,1,false,official-2013-2014-40,official-2013-2014-40-13,Hércules,Alavés,hercules,alaves,Hércules,Alaves,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-09T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-09,2013-2014,2013-2014,40,14,Sabadell,Girona,4,0,1,false,official-2013-2014-40,official-2013-2014-40-14,Sabadell,Girona,sabadell,girona,Sabadell,Girona,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-09T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-09,2013-2014,2013-2014,40,15,Valencia,Athletic de Bilbao,1,1,X,true,official-2013-2014-40,official-2013-2014-40-15,Valencia,Athletic de Bilbao,valencia,athletic,Valencia,Athletic Club,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-09T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-16,2013-2014,2013-2014,41,1,Elche,Betis,0,0,X,false,official-2013-2014-41,official-2013-2014-41-1,Elche,Betis,elche,betis,Elche,Betis,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-16T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-16,2013-2014,2013-2014,41,2,Atlético de Madrid,Espanyol,1,0,1,false,official-2013-2014-41,official-2013-2014-41-2,Atlético de Madrid,Espanyol,atleticomadrid,espanyol,Atletico Madrid,Espanyol,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-16T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-16,2013-2014,2013-2014,41,3,Levante,Celta,0,1,2,false,official-2013-2014-41,official-2013-2014-41-3,Levante,Celta,levante,celta,Levante,Celta,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-16T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-16,2013-2014,2013-2014,41,4,Málaga,Real Madrid,0,1,2,false,official-2013-2014-41,official-2013-2014-41-4,Málaga,Real Madrid,malaga,realmadrid,Malaga,Real Madrid,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-16T00:00,2026-06-18T06:17:36.532926Z,false,false
2014-03-16,2013-2014,2013-2014,41,5,Barcelona,Osasuna,7,0,1,false,official-2013-2014-41,official-2013-2014-41-5,Barcelona,Osasuna,barcelona,osasuna,Barcelona,Osasuna,MAPPED,UNKNOWN,UNKNOWN,HIGH,combinacionganadora_master_csv,READY,true,14,false,2014-03-16T00:00,2026-06-18T06:17:36.532926Z,false,false
